rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
74,Jiri Vesely,Czech Republic,CZE,1872,38,2017-08-07,0,4,1952
75,Tommy Paul,United States,USA,1867,61,2021-07-19,3,14,1892
76,Mikhail Kukushkin,Kazakhstan,KAZ,1861,41,2019-02-25,-1,0,1943
77,Robin Haase,Netherlands,NED,1856,44,2011-09-26,-1,0,1946
78,Ricardas Berankis,Lithuania,LTU,1855,50,2013-04-15,-1,0,1914
79,Dominik Koepfer,Germany,GER,1852,53,2021-08-29,5,11,1911
80,Corentin Moutet,France,FRA,1848,58,2021-05-09,-1,0,1901
81,Viktor Troicki,Serbia,SRB,1847,15,2011-04-03,-1,0,2091
82,Jannik Sinner,Italy,ITA,1844,14,2021-06-13,-1,0,2066
83,Alexei Popyrin,Australia,AUS,1844,52,2021-04-04,-1,0,1916
84,Federico Delbonis,Argentina,ARG,1843,41,2016-04-11,-1,0,1953
